timestamp;strompreis_EUR_MWh;waermebedarf_MWth;grid_co2_kg_MWh;WRG1_Q_cap;WRG1_T_K;WRG2_Q_cap;WRG2_T_K;WRG3_Q_cap;WRG3_T_K;WRG4_Q_cap;WRG4_T_K;P_buy_MW;P_sell_MW;Q_dump_MWth;HP1_Q_th_MW;HP1_Pel_MW;HP1_on;HP2_Q_th_MW;HP2_Pel_MW;HP2_on;HP3_Q_th_MW;HP3_Pel_MW;HP3_on;TES_SOC_MWh;TES_charge_MW;TES_discharge_MW;HKW_Q_th_MW;HKW_fuel_MW;HKW_Pel_MW;GTOST_Q_th_MW;GTOST_fuel_MW;GTOST_Pel_MW;BMHKW_Q_th_MW;BMHKW_fuel_MW;BMHKW_Pel_MW;HWS_Q_th_MW;HWS_fuel_MW;HWW_Q_th_MW;HWW_fuel_MW;AVA_Q_th_MW;AVA_fuel_MW;P2H_Q_th_MW;P2H_Pel_MW
2023-01-02T14:00:00;148,2;77,1;193,889697170972;0;309,65;0;313,45;0;310,84999999999997;0,1106492389999999;285,04249999999996;0;5,474226804123711;0;0;0;0;0;0;0;0;0;0;0;30;27,075000000000003;0;0;0;0;0;0;15;30,927835051546396;5,474226804123711;0;0;0;0;5,0249999999999915;5,0249999999999915;0;0
2023-01-02T15:00:00;155,34;79,5;200,96752874225803;0;312,45;0;315,04999999999995;0;314,75;0,10648997199999989;285,05249999999995;0;5,474226804123711;0;0;0;0;0;0;0;0;0;0;0;30;27,075000000000003;0;0;0;0;0;0;15;30,927835051546396;5,474226804123711;0;0;0;0;7,424999999999997;7,424999999999997;0;0
2023-01-02T16:00:00;162,89;83,5;250,59023646858503;0;315,84999999999997;0;316,04999999999995;0;318,15;0,1149530999999998;285,05249999999995;0;5,474226804123711;0;0;0;0;0;0;0;0;0;0;0;30;27,075000000000003;0;0;0;0;0;0;15;30,927835051546396;5,474226804123711;0;0;0;0;11,424999999999997;11,424999999999997;0;0
2023-01-02T17:00:00;170;85;281,828180065074;0;318,95;0;317,75;0;320,65;0,1133127439999998;285,04999999999995;0;5,474226804123711;0;0;0;0;0;0;0;0;0;0;0;30;27,075000000000003;0;0;0;0;0;0;15;30,927835051546396;5,474226804123711;0;0;0;0;12,924999999999997;12,924999999999997;0;0
2023-01-02T18:00:00;174,74;83,6;281,659621788268;0;321,84999999999997;0;319,95;0;323,45;0,1007395909999999;284,97999999999996;0;5,474226804123711;0;0;0;0;0;0;0;0;0;0;0;30;27,075000000000003;0;0;0;0;0;0;15;30,927835051546396;5,474226804123711;0;0;0;0;11,524999999999991;11,524999999999991;0;0
2023-01-02T19:00:00;164,46;86;276,394449176509;0;314,34999999999997;0;307,34999999999997;0;313,75;0,1026470079999999;284,97999999999996;0;5,474226804123711;0;0;0;0;0;0;0;0;0;0;0;30;27,075000000000003;0;0;0;0;0;0;15;30,927835051546396;5,474226804123711;0;0;0;0;13,924999999999997;13,924999999999997;0;0
2023-01-02T20:00:00;153;86,6;273,909845097351;0;319,34999999999997;0;312,95;0;319,75;0,09340656399999987;284,97999999999996;0;5,474226804123711;0;0;0;0;0;0;0;0;0;0;0;30;27,075000000000003;0;0;0;0;0;0;15;30,927835051546396;5,474226804123711;0;0;0;0;14,524999999999991;14,524999999999991;0;0
2023-01-02T21:00:00;141,67;84,2;287,747076499769;0;318,65;0;312,45;0;318,95;0,1102328569999998;285,04999999999995;0;5,474226804123711;0;0;0;0;0;0;0;0;0;0;0;30;27,075000000000003;0;0;0;0;0;0;15;30,927835051546396;5,474226804123711;0;0;0;0;12,125;12,125;0;0
2023-01-02T22:00:00;134,91;79,2;317,58278243872303;0;318,45;0;312,04999999999995;0;318,75;0,08633253599999985;284,92499999999995;0;5,474226804123711;0;0;0;0;0;0;0;0;0;0;0;30;27,075000000000003;0;0;0;0;0;0;15;30,927835051546396;5,474226804123711;0;0;0;0;7,125;7,125;0;0
2023-01-02T23:00:00;124,22;74,6;317,391151812424;0;320,15;0;315,04999999999995;0;320,84999999999997;0,09986147099999985;285,05249999999995;0;5,474226804123711;0;0;0;0;0;0;0;0;0;0;0;30;27,075000000000003;0;0;0;0;0;0;15;30,927835051546396;5,474226804123711;0;0;0;0;2,5249999999999915;2,5249999999999915;0;0
